48375 	Potter County 	Texas 	121,661 	Amarillo, TX Metropolitan Statistical Area 	Amarillo-Borger, TX Combined Statistical Area
48381 	Randall County 	Texas 	126,474 	Amarillo, TX Metropolitan Statistical Area 	Amarillo-Borger, TX Combined Statistical Area
13249 	Schley County 	Georgia 	5,089 	Americus, GA Micropolitan Statistical Area 	
13261 	Sumter County 	Georgia 	31,364 	Americus, GA Micropolitan Statistical Area 	
19169 	Story County 	Iowa 	92,406 	Ames, IA Metropolitan Statistical Area 	Des Moines-Ames-West Des Moines, IA Combined Statistical Area
36057 	Montgomery County 	New York 	49,897 	Amsterdam, NY Micropolitan Statistical Area 	Albany-Schenectady, NY Combined Statistical Area
02020 	Anchorage, Municipality of[6] 	Alaska 	300,950 	Anchorage, AK Metropolitan Statistical Area 	
02170 	Matanuska-Susitna Borough[4] 	Alaska 	95,192 	Anchorage, AK Metropolitan Statistical Area 	
48003 	Andrews County 	Texas 	16,799 	Andrews, TX Micropolitan Statistical Area 	
18151 	Steuben County 	Indiana 	34,358 	Angola, IN Micropolitan Statistical Area 	Fort Wayne-Huntington-Auburn, IN Combined Statistical Area
26161 	Washtenaw County 	Michigan 	354,240 	Ann Arbor, MI Metropolitan Statistical Area 	Detroit-Warren-Ann Arbor, MI Combined Statistical Area
01015 	Calhoun County 	Alabama 	116,736 	Anniston-Oxford-Jacksonville, AL Metropolitan Statistical Area 	
55015 	Calumet County 	Wisconsin 	49,617 	Appleton, WI Metropolitan Statistical Area 	Appleton-Oshkosh-Neenah, WI Combined Statistical Area
55087 	Outagamie County 	Wisconsin 	180,345 	Appleton, WI Metropolitan Statistical Area 	Appleton-Oshkosh-Neenah, WI Combined Statistical Area
12027 	DeSoto County 	Florida 	34,517 	Arcadia, FL Micropolitan Statistical Area 	North Port-Sarasota, FL Combined Statistical Area
40019 	Carter County 	Oklahoma 	48,491 	Ardmore, OK Micropolitan Statistical Area 	
05019 	Clark County 	Arkansas 	22,743 	Arkadelphia, AR Micropolitan Statistical Area 	
20035 	Cowley County 	Kansas 	36,204 	Arkansas City-Winfield, KS Micropolitan Statistical Area 	Wichita-Arkansas City-Winfield, KS Combined Statistical Area
37021 	Buncombe County 	North Carolina 	247,912 	Asheville, NC Metropolitan Statistical Area 	Asheville-Brevard, NC Combined Statistical Area
37087 	Haywood County 	North Carolina 	59,183 	Asheville, NC Metropolitan Statistical Area 	Asheville-Brevard, NC Combined Statistical Area
37089 	Henderson County 	North Carolina 	109,540 	Asheville, NC Metropolitan Statistical Area 	Asheville-Brevard, NC Combined Statistical Area
37115 	Madison County 	North Carolina 	21,022 	Asheville, NC Metropolitan Statistical Area 	Asheville-Brevard, NC Combined Statistical Area
39005 	Ashland County 	Ohio 	53,043 	Ashland, OH Micropolitan Statistical Area 	Mansfield-Ashland-Bucyrus, OH Combined Statistical Area
39007 	Ashtabula County 	Ohio 	99,811 	Ashtabula, OH Micropolitan Statistical Area 	Cleveland-Akron-Canton, OH Combined Statistical Area
41007 	Clatsop County 	Oregon 	37,244 	Astoria, OR Micropolitan Statistical Area 	
20005 	Atchison County 	Kansas 	16,749 	Atchison, KS Micropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
39009 	Athens County 	Ohio 	64,681 	Athens, OH Micropolitan Statistical Area 	
47107 	McMinn County 	Tennessee 	52,341 	Athens, TN Micropolitan Statistical Area 	Chattanooga-Cleveland-Dalton, TN-GA-AL Combined Statistical Area
48213 	Henderson County 	Texas 	78,675 	Athens, TX Micropolitan Statistical Area 	Dallas-Fort Worth, TX-OK Combined Statistical Area
13059 	Clarke County 	Georgia 	121,265 	Athens-Clarke County, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13195 	Madison County 	Georgia 	28,057 	Athens-Clarke County, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13219 	Oconee County 	Georgia 	34,035 	Athens-Clarke County, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13221 	Oglethorpe County 	Georgia 	14,548 	Athens-Clarke County, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13013 	Barrow County 	Georgia 	71,453 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13015 	Bartow County 	Georgia 	101,273 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13035 	Butts County 	Georgia 	23,361 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13045 	Carroll County 	Georgia 	112,355 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13057 	Cherokee County 	Georgia 	225,106 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13063 	Clayton County 	Georgia 	264,220 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13067 	Cobb County 	Georgia 	717,190 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13077 	Coweta County 	Georgia 	133,180 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13085 	Dawson County 	Georgia 	22,686 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13089 	DeKalb County 	Georgia 	713,340 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13097 	Douglas County 	Georgia 	136,379 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13113 	Fayette County 	Georgia 	108,365 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13117 	Forsyth County 	Georgia 	195,405 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13121 	Fulton County 	Georgia 	1,010,562 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13135 	Gwinnett County 	Georgia 	859,304 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13143 	Haralson County 	Georgia 	28,495 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13149 	Heard County 	Georgia 	11,558 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13151 	Henry County 	Georgia 	211,128 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13159 	Jasper County 	Georgia 	13,601 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13171 	Lamar County 	Georgia 	17,959 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13199 	Meriwether County 	Georgia 	21,232 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13211 	Morgan County 	Georgia 	17,781 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13217 	Newton County 	Georgia 	102,446 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13223 	Paulding County 	Georgia 	146,950 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13227 	Pickens County 	Georgia 	29,584 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13231 	Pike County 	Georgia 	17,796 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13247 	Rockdale County 	Georgia 	86,919 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13255 	Spalding County 	Georgia 	63,829 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13297 	Walton County 	Georgia 	85,754 	Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
34001 	Atlantic County 	New Jersey 	275,862 	Atlantic City-Hammonton, NJ Metropolitan Statistical Area 	Philadelphia-Reading-Camden, PA-NJ-DE-MD Combined Statistical Area
18033 	DeKalb County 	Indiana 	42,307 	Auburn, IN Micropolitan Statistical Area 	Fort Wayne-Huntington-Auburn, IN Combined Statistical Area
36011 	Cayuga County 	New York 	79,477 	Auburn, NY Micropolitan Statistical Area 	Syracuse-Auburn, NY Combined Statistical Area
01081 	Lee County 	Alabama 	150,933 	Auburn-Opelika, AL Metropolitan Statistical Area 	Columbus-Auburn-Opelika, GA-AL Combined Statistical Area
13033 	Burke County 	Georgia 	22,923 	Augusta-Richmond County, GA-SC Metropolitan Statistical Area 	
13073 	Columbia County 	Georgia 	135,416 	Augusta-Richmond County, GA-SC Metropolitan Statistical Area 	
13181 	Lincoln County 	Georgia 	7,751 	Augusta-Richmond County, GA-SC Metropolitan Statistical Area 	
13189 	McDuffie County 	Georgia 	21,565 	Augusta-Richmond County, GA-SC Metropolitan Statistical Area 	
13245 	Richmond County 	Georgia 	202,003 	Augusta-Richmond County, GA-SC Metropolitan Statistical Area 	
45003 	Aiken County 	South Carolina 	164,176 	Augusta-Richmond County, GA-SC Metropolitan Statistical Area 	
45037 	Edgefield County 	South Carolina 	26,436 	Augusta-Richmond County, GA-SC Metropolitan Statistical Area 	
23011 	Kennebec County 	Maine 	121,164 	Augusta-Waterville, ME Micropolitan Statistical Area 	
27099 	Mower County 	Minnesota 	39,327 	Austin, MN Micropolitan Statistical Area 	Rochester-Austin, MN Combined Statistical Area
48021 	Bastrop County 	Texas 	75,825 	Austin-Round Rock, TX Metropolitan Statistical Area 	
48055 	Caldwell County 	Texas 	39,232 	Austin-Round Rock, TX Metropolitan Statistical Area 	
48209 	Hays County 	Texas 	176,026 	Austin-Round Rock, TX Metropolitan Statistical Area 	
48453 	Travis County 	Texas 	1,120,954 	Austin-Round Rock, TX Metropolitan Statistical Area 	
48491 	Williamson County 	Texas 	471,014 	Austin-Round Rock, TX Metropolitan Statistical Area 	
13087 	Decatur County 	Georgia 	27,359 	Bainbridge, GA Micropolitan Statistical Area 	Tallahassee-Bainbridge, FL-GA Combined Statistical Area
06029 	Kern County 	California 	864,124 	Bakersfield, CA Metropolitan Statistical Area 	
24003 	Anne Arundel County 	Maryland 	555,743 	Baltimore-Columbia-Towson, MD Metropolitan Statistical Area 	Washington-Baltimore-Arlington, DC-MD-VA-WV-PA Combined Statistical Area
24005 	Baltimore County 	Maryland 	823,015 	Baltimore-Columbia-Towson, MD Metropolitan Statistical Area 	Washington-Baltimore-Arlington, DC-MD-VA-WV-PA Combined Statistical Area
24013 	Carroll County 	Maryland 	167,564 	Baltimore-Columbia-Towson, MD Metropolitan Statistical Area 	Washington-Baltimore-Arlington, DC-MD-VA-WV-PA Combined Statistical Area
24025 	Harford County 	Maryland 	249,215 	Baltimore-Columbia-Towson, MD Metropolitan Statistical Area 	Washington-Baltimore-Arlington, DC-MD-VA-WV-PA Combined Statistical Area
24027 	Howard County 	Maryland 	304,580 	Baltimore-Columbia-Towson, MD Metropolitan Statistical Area 	Washington-Baltimore-Arlington, DC-MD-VA-WV-PA Combined Statistical Area
24035 	Queen Anne's County 	Maryland 	48,517 	Baltimore-Columbia-Towson, MD Metropolitan Statistical Area 	Washington-Baltimore-Arlington, DC-MD-VA-WV-PA Combined Statistical Area
24510 	Baltimore, City of[16] 	Maryland 	622,104 	Baltimore-Columbia-Towson, MD Metropolitan Statistical Area 	Washington-Baltimore-Arlington, DC-MD-VA-WV-PA Combined Statistical Area
23019 	Penobscot County 	Maine 	153,364 	Bangor, ME Metropolitan Statistical Area 	
55111 	Sauk County 	Wisconsin 	63,162 	Baraboo, WI Micropolitan Statistical Area 	Madison-Janesville-Beloit, WI Combined Statistical Area
21179 	Nelson County 	Kentucky 	44,540 	Bardstown, KY Micropolitan Statistical Area 	Louisville/Jefferson County–Elizabethtown–Madison, KY-IN Combined Statistical Area
25001 	Barnstable County 	Massachusetts 	214,990 	Barnstable Town, MA Metropolitan Statistical Area 	Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area
50023 	Washington County 	Vermont 	59,319 	Barre, VT Micropolitan Statistical Area 	
40147 	Washington County 	Oklahoma 	51,577 	Bartlesville, OK Micropolitan Statistical Area 	Tulsa-Muskogee-Bartlesville, OK Combined Statistical Area
22067 	Morehouse Parish 	Louisiana 	27,057 	Bastrop, LA Micropolitan Statistical Area 	Monroe-Ruston-Bastrop, LA Combined Statistical Area
36037 	Genesee County 	New York 	59,454 	Batavia, NY Micropolitan Statistical Area 	Rochester-Batavia-Seneca Falls, NY Combined Statistical Area
05063 	Independence County 	Arkansas 	36,997 	Batesville, AR Micropolitan Statistical Area 	
22005 	Ascension Parish 	Louisiana 	114,393 	Baton Rouge, LA Metropolitan Statistical Area 	
22033 	East Baton Rouge Parish 	Louisiana 	445,227 	Baton Rouge, LA Metropolitan Statistical Area 	
22037 	East Feliciana Parish 	Louisiana 	19,728 	Baton Rouge, LA Metropolitan Statistical Area 	
22047 	Iberville Parish 	Louisiana 	33,367 	Baton Rouge, LA Metropolitan Statistical Area 	
22063 	Livingston Parish 	Louisiana 	134,053 	Baton Rouge, LA Metropolitan Statistical Area 	
22077 	Pointe Coupee Parish 	Louisiana 	22,499 	Baton Rouge, LA Metropolitan Statistical Area 	
22091 	St. Helena Parish 	Louisiana 	10,875 	Baton Rouge, LA Metropolitan Statistical Area 	
22121 	West Baton Rouge Parish 	Louisiana 	24,573 	Baton Rouge, LA Metropolitan Statistical Area 	
22125 	West Feliciana Parish 	Louisiana 	15,444 	Baton Rouge, LA Metropolitan Statistical Area 	
26025 	Calhoun County 	Michigan 	135,012 	Battle Creek, MI Metropolitan Statistical Area 	Kalamazoo-Battle Creek-Portage, MI Combined Statistical Area
26017 	Bay County 	Michigan 	106,832 	Bay City, MI Metropolitan Statistical Area 	Saginaw-Midland-Bay City, MI Combined Statistical Area
48321 	Matagorda County 	Texas 	36,592 	Bay City, TX Micropolitan Statistical Area 	Houston-The Woodlands, TX Combined Statistical Area
31067 	Gage County 	Nebraska 	21,864 	Beatrice, NE Micropolitan Statistical Area 	Lincoln-Beatrice, NE Combined Statistical Area
48199 	Hardin County 	Texas 	55,417 	Beaumont-Port Arthur, TX Metropolitan Statistical Area 	
48245 	Jefferson County 	Texas 	252,358 	Beaumont-Port Arthur, TX Metropolitan Statistical Area 	
48351 	Newton County 	Texas 	14,140 	Beaumont-Port Arthur, TX Metropolitan Statistical Area 	
48361 	Orange County 	Texas 	82,957 	Beaumont-Port Arthur, TX Metropolitan Statistical Area 	
55027 	Dodge County 	Wisconsin 	88,344 	Beaver Dam, WI Micropolitan Statistical Area 	Milwaukee-Racine-Waukesha, WI Combined Statistical Area
54019 	Fayette County 	West Virginia 	45,599 	Beckley, WV Metropolitan Statistical Area 	
54081 	Raleigh County 	West Virginia 	78,833 	Beckley, WV Metropolitan Statistical Area 	
18093 	Lawrence County 	Indiana 	45,844 	Bedford, IN Micropolitan Statistical Area 	Bloomington-Bedford, IN Combined Statistical Area
48025 	Bee County 	Texas 	32,799 	Beeville, TX Micropolitan Statistical Area 	
39091 	Logan County 	Ohio 	45,481 	Bellefontaine, OH Micropolitan Statistical Area 	Columbus-Marion-Zanesville, OH Combined Statistical Area
53073 	Whatcom County 	Washington 	206,353 	Bellingham, WA Metropolitan Statistical Area 	
27007 	Beltrami County 	Minnesota 	45,670 	Bemidji, MN Micropolitan Statistical Area 	
41017 	Deschutes County 	Oregon 	165,954 	Bend-Redmond, OR Metropolitan Statistical Area 	Bend-Redmond-Prineville, OR Combined Statistical Area
45069 	Marlboro County 	South Carolina 	28,003 	Bennettsville, SC Micropolitan Statistical Area 	
50003 	Bennington County 	Vermont 	36,659 	Bennington, VT Micropolitan Statistical Area 	
33007 	Coos County 	New Hampshire 	31,997 	Berlin, NH-VT Micropolitan Statistical Area 	
50009 	Essex County 	Vermont 	6,211 	Berlin, NH-VT Micropolitan Statistical Area 	
26107 	Mecosta County 	Michigan 	43,108 	Big Rapids, MI Micropolitan Statistical Area 	Grand Rapids-Wyoming-Muskegon, MI Combined Statistical Area
48173 	Glasscock County 	Texas 	1,251 	Big Spring, TX Micropolitan Statistical Area 	
48227 	Howard County 	Texas 	36,147 	Big Spring, TX Micropolitan Statistical Area 	
51051 	Dickenson County 	Virginia 	15,486 	Big Stone Gap, VA Micropolitan Statistical Area 	
51195 	Wise County 	Virginia 	40,589 	Big Stone Gap, VA Micropolitan Statistical Area 	
51720 	Norton, City of[23] 	Virginia 	4,017 	Big Stone Gap, VA Micropolitan Statistical Area 	
30009 	Carbon County 	Montana 	10,340 	Billings, MT Metropolitan Statistical Area 	
30037 	Golden Valley County 	Montana 	859 	Billings, MT Metropolitan Statistical Area 	
30111 	Yellowstone County 	Montana 	154,162 	Billings, MT Metropolitan Statistical Area 	
36007 	Broome County 	New York 	197,534 	Binghamton, NY Metropolitan Statistical Area 	
36107 	Tioga County 	New York 	50,243 	Binghamton, NY Metropolitan Statistical Area 	
01007 	Bibb County 	Alabama 	22,512 	Birmingham-Hoover, AL Metropolitan Statistical Area 	Birmingham-Hoover-Talladega, AL Combined Statistical Area
01009 	Blount County 	Alabama 	57,872 	Birmingham-Hoover, AL Metropolitan Statistical Area 	Birmingham-Hoover-Talladega, AL Combined Statistical Area
01021 	Chilton County 	Alabama 	43,951 	Birmingham-Hoover, AL Metropolitan Statistical Area 	Birmingham-Hoover-Talladega, AL Combined Statistical Area
01073 	Jefferson County 	Alabama 	659,479 	Birmingham-Hoover, AL Metropolitan Statistical Area 	Birmingham-Hoover-Talladega, AL Combined Statistical Area
01115 	St. Clair County 	Alabama 	86,308 	Birmingham-Hoover, AL Metropolitan Statistical Area 	Birmingham-Hoover-Talladega, AL Combined Statistical Area
01117 	Shelby County 	Alabama 	204,180 	Birmingham-Hoover, AL Metropolitan Statistical Area 	Birmingham-Hoover-Talladega, AL Combined Statistical Area
01127 	Walker County 	Alabama 	65,998 	Birmingham-Hoover, AL Metropolitan Statistical Area 	Birmingham-Hoover-Talladega, AL Combined Statistical Area
38015 	Burleigh County 	North Dakota 	88,457 	Bismarck, ND Metropolitan Statistical Area 	
38059 	Morton County 	North Dakota 	28,990 	Bismarck, ND Metropolitan Statistical Area 	
38065 	Oliver County 	North Dakota 	1,874 	Bismarck, ND Metropolitan Statistical Area 	
38085 	Sioux County 	North Dakota 	4,430 	Bismarck, ND Metropolitan Statistical Area 	
16011 	Bingham County 	Idaho 	45,290 	Blackfoot, ID Micropolitan Statistical Area 	Idaho Falls-Rexburg-Blackfoot, ID Combined Statistical Area
51063 	Floyd County 	Virginia 	15,528 	Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area 	
51071 	Giles County 	Virginia 	16,925 	Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area 	
51121 	Montgomery County 	Virginia 	96,207 	Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area 	
51155 	Pulaski County 	Virginia 	34,507 	Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area 	
51750 	Radford, City of[23] 	Virginia 	17,184 	Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area 	
17039 	De Witt County 	Illinois 	16,420 	Bloomington, IL Metropolitan Statistical Area 	Bloomington-Pontiac, IL Combined Statistical Area
17113 	McLean County 	Illinois 	174,647 	Bloomington, IL Metropolitan Statistical Area 	Bloomington-Pontiac, IL Combined Statistical Area
18105 	Monroe County 	Indiana 	141,888 	Bloomington, IN Metropolitan Statistical Area 	Bloomington-Bedford, IN Combined Statistical Area
18119 	Owen County 	Indiana 	21,201 	Bloomington, IN Metropolitan Statistical Area 	Bloomington-Bedford, IN Combined Statistical Area
42037 	Columbia County 	Pennsylvania 	66,797 	Bloomsburg-Berwick, PA Metropolitan Statistical Area 	Bloomsburg-Berwick-Sunbury, PA Combined Statistical Area
42093 	Montour County 	Pennsylvania 	18,541 	Bloomsburg-Berwick, PA Metropolitan Statistical Area 	Bloomsburg-Berwick-Sunbury, PA Combined Statistical Area
51185 	Tazewell County 	Virginia 	44,103 	Bluefield, WV-VA Micropolitan Statistical Area 	
54055 	Mercer County 	West Virginia 	61,984 	Bluefield, WV-VA Micropolitan Statistical Area 	
05093 	Mississippi County 	Arkansas 	44,765 	Blytheville, AR Micropolitan Statistical Area 	
22117 	Washington Parish 	Louisiana 	46,419 	Bogalusa, LA Micropolitan Statistical Area 	New Orleans-Metairie-Hammond, LA-MS Combined Statistical Area
16001 	Ada County 	Idaho 	416,464 	Boise City, ID Metropolitan Statistical Area 	Boise City-Mountain Home-Ontario, ID-OR Combined Statistical Area
16015 	Boise County 	Idaho 	6,795 	Boise City, ID Metropolitan Statistical Area 	Boise City-Mountain Home-Ontario, ID-OR Combined Statistical Area
16027 	Canyon County 	Idaho 	198,871 	Boise City, ID Metropolitan Statistical Area 	Boise City-Mountain Home-Ontario, ID-OR Combined Statistical Area
16045 	Gem County 	Idaho 	16,686 	Boise City, ID Metropolitan Statistical Area 	Boise City-Mountain Home-Ontario, ID-OR Combined Statistical Area
16073 	Owyhee County 	Idaho 	11,472 	Boise City, ID Metropolitan Statistical Area 	Boise City-Mountain Home-Ontario, ID-OR Combined Statistical Area
19015 	Boone County 	Iowa 	26,364 	Boone, IA Micropolitan Statistical Area 	Des Moines-Ames-West Des Moines, IA Combined Statistical Area
37189 	Watauga County 	North Carolina 	52,372 	Boone, NC Micropolitan Statistical Area 	
48233 	Hutchinson County 	Texas 	21,819 	Borger, TX Micropolitan Statistical Area 	Amarillo-Borger, TX Combined Statistical Area
25009 	Essex County[13] 	Massachusetts 	762,550 	Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area 	Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area
25017 	Middlesex County[13] 	Massachusetts 	1,552,802 	Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area 	Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area
25021 	Norfolk County 	Massachusetts 	687,802 	Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area 	Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area
25023 	Plymouth County 	Massachusetts 	501,915 	Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area 	Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area
25025 	Suffolk County[13] 	Massachusetts 	755,503 	Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area 	Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area
33015 	Rockingham County 	New Hampshire 	299,134 	Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area 	Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area
33017 	Strafford County 	New Hampshire 	124,593 	Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area 	Boston-Worcester-Providence, MA-RI-NH-CT Combined Statistical Area
08013 	Boulder County 	Colorado 	310,048 	Boulder, CO Metropolitan Statistical Area 	Denver-Aurora, CO Combined Statistical Area
21003 	Allen County 	Kentucky 	20,311 	Bowling Green, KY Metropolitan Statistical Area 	Bowling Green-Glasgow, KY Combined Statistical Area
21031 	Butler County 	Kentucky 	12,793 	Bowling Green, KY Metropolitan Statistical Area 	Bowling Green-Glasgow, KY Combined Statistical Area
21061 	Edmonson County 	Kentucky 	12,062 	Bowling Green, KY Metropolitan Statistical Area 	Bowling Green-Glasgow, KY Combined Statistical Area
21227 	Warren County 	Kentucky 	118,370 	Bowling Green, KY Metropolitan Statistical Area 	Bowling Green-Glasgow, KY Combined Statistical Area
30031 	Gallatin County 	Montana 	94,720 	Bozeman, MT Micropolitan Statistical Area 	
42083 	McKean County 	Pennsylvania 	42,979 	Bradford, PA Micropolitan Statistical Area 	
27021 	Cass County 	Minnesota 	28,555 	Brainerd, MN Micropolitan Statistical Area 	
27035 	Crow Wing County 	Minnesota 	63,208 	Brainerd, MN Micropolitan Statistical Area 	
29209 	Stone County 	Missouri 	31,297 	Branson, MO Micropolitan Statistical Area 	Springfield-Branson, MO Combined Statistical Area
29213 	Taney County 	Missouri 	53,575 	Branson, MO Micropolitan Statistical Area 	Springfield-Branson, MO Combined Statistical Area
08117 	Summit County 	Colorado 	28,649 	Breckenridge, CO Micropolitan Statistical Area 	
53035 	Kitsap County 	Washington 	253,968 	Bremerton-Silverdale, WA Metropolitan Statistical Area 	Seattle-Tacoma, WA Combined Statistical Area
48477 	Washington County 	Texas 	34,147 	Brenham, TX Micropolitan Statistical Area 	Houston-The Woodlands, TX Combined Statistical Area
37175 	Transylvania County 	North Carolina 	32,903 	Brevard, NC Micropolitan Statistical Area 	Asheville-Brevard, NC Combined Statistical Area
09001 	Fairfield County[13] 	Connecticut 	939,904 	Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area 	New York-Newark, NY-NJ-CT-PA Combined Statistical Area
28085 	Lincoln County 	Mississippi 	34,810 	Brookhaven, MS Micropolitan Statistical Area 	Jackson-Vicksburg-Brookhaven, MS Combined Statistical Area
41015 	Curry County 	Oregon 	22,339 	Brookings, OR Micropolitan Statistical Area 	
46011 	Brookings County 	South Dakota 	32,968 	Brookings, SD Micropolitan Statistical Area 	
48061 	Cameron County 	Texas 	417,276 	Brownsville-Harlingen, TX Metropolitan Statistical Area 	Brownsville-Harlingen-Raymondville, TX Combined Statistical Area
48049 	Brown County 	Texas 	37,749 	Brownwood, TX Micropolitan Statistical Area 	
13025 	Brantley County 	Georgia 	18,292 	Brunswick, GA Metropolitan Statistical Area 	
13127 	Glynn County 	Georgia 	81,508 	Brunswick, GA Metropolitan Statistical Area 	
13191 	McIntosh County 	Georgia 	14,007 	Brunswick, GA Metropolitan Statistical Area 	
39033 	Crawford County 	Ohio 	42,808 	Bucyrus, OH Micropolitan Statistical Area 	Mansfield-Ashland-Bucyrus, OH Combined Statistical Area
36029 	Erie County 	New York 	919,866 	Buffalo-Cheektowaga-Niagara Falls, NY Metropolitan Statistical Area 	Buffalo-Cheektowaga, NY Combined Statistical Area
